"Contig" "flag" "cov" "len" "GC"
"1" "k141_4435" "0" "317.9218" "3683" "0.543035568829758"
"2" "k141_4442" "1" "177" "301" "0.694352159468439"
"3" "k141_8877" "1" "89.3421" "860" "0.693023255813954"
"4" "k141_4450" "0" "187" "287" "0.616724738675958"
"5" "k141_6682" "0" "298.9977" "1024" "0.66796875"
"6" "k141_8" "0" "259" "11426" "0.736215648520917"
"7" "k141_5584" "0" "315" "842" "0.663895486935867"
"8" "k141_5587" "1" "15.1648" "414" "0.681159420289855"
"9" "k141_3344" "0" "289.5004" "12866" "0.691901134773822"
"10" "k141_7793" "0" "287.3528" "8738" "0.659189745937285"
"11" "k141_3382" "0" "311.2518" "1944" "0.655864197530864"
"12" "k141_3388" "0" "164.9024" "633" "0.661927330173776"
"13" "k141_1173" "0" "295.4395" "23827" "0.704494900742855"
"14" "k141_2345" "0" "312.593" "22215" "0.64983119513842"
"15" "k141_4672" "0" "223.1577" "1435" "0.645993031358885"
"16" "k141_22" "3" "416.7584" "48354" "0.639326632750134"
"17" "k141_1278" "0" "247.5742" "7794" "0.735309212214524"
"18" "k141_2374" "1" "277.6463" "18152" "0.705101366240635"
"19" "k141_32" "3" "2323" "10054" "0.597672568132087"
"20" "k141_3455" "0" "290.6407" "32428" "0.697144443073887"
"21" "k141_51" "0" "318" "1367" "0.6949524506218"
"22" "k141_52" "0" "188.989" "322" "0.543478260869565"
"23" "k141_3482" "0" "106.209" "586" "0.696245733788396"
"24" "k141_7838" "0" "274.7777" "54375" "0.724266666666667"
"25" "k141_10053" "0" "285.8983" "61779" "0.71969439453536"
"26" "k141_2425" "0" "340.5414" "1615" "0.65015479876161"
"27" "k141_4673" "1" "281.8014" "31263" "0.7116719444711"
"28" "k141_99" "0" "227" "255" "0.666666666666667"
"29" "k141_2451" "0" "517.072" "2168" "0.631457564575646"
"30" "k141_4674" "0" "259.559" "4291" "0.643905849452342"
"31" "k141_120" "3" "59.3373" "645" "0.731782945736434"
"32" "k141_3555" "1" "18" "537" "0.66852886405959"
"33" "k141_5601" "0" "299.8341" "82384" "0.699553311322587"
"34" "k141_2509" "1" "13.7848" "759" "0.708827404479578"
"35" "k141_1281" "0" "274.8361" "36929" "0.725202415445856"
"36" "k141_2531" "1" "15" "767" "0.670143415906128"
"37" "k141_10097" "1" "274.0169" "19971" "0.714135496469881"
"38" "k141_6683" "0" "284.3518" "107458" "0.715647043496064"
"39" "k141_4700" "0" "286.1832" "22053" "0.648211127737723"
"40" "k141_4731" "1" "287" "622" "0.702572347266881"
"41" "k141_1341" "0" "540.9248" "10066" "0.610570236439499"
"42" "k141_2627" "1" "249" "336" "0.69047619047619"
"43" "k141_10145" "0" "309.5181" "10075" "0.587096774193548"
"44" "k141_4781" "0" "69.2723" "376" "0.691489361702128"
"45" "k141_6714" "0" "319.4348" "12557" "0.622123118579278"
"46" "k141_7841" "0" "284.5786" "56757" "0.711295523019187"
"47" "k141_4798" "0" "132.04" "891" "0.681257014590348"
"48" "k141_10180" "0" "286" "1902" "0.711882229232387"
"49" "k141_1414" "0" "284.3269" "1484" "0.689353099730458"
"50" "k141_132" "3" "656.7126" "50354" "0.660741947015133"
"51" "k141_2659" "0" "251.6603" "11962" "0.723875606085939"
"52" "k141_10198" "0" "354.1366" "2161" "0.65756594169366"
"53" "k141_138" "0" "537" "2775" "0.668108108108108"
"54" "k141_1419" "0" "284.587" "10334" "0.727985291271531"
"55" "k141_5683" "0" "286.8735" "50066" "0.716294491271522"
"56" "k141_221" "3" "43" "477" "0.654088050314465"
"57" "k141_235" "1" "279" "407" "0.702702702702703"
"58" "k141_1437" "0" "264.3085" "12843" "0.711905318072102"
"59" "k141_243" "0" "150.4" "361" "0.703601108033241"
"60" "k141_2663" "0" "320" "25441" "0.608859714633859"
"61" "k141_245" "0" "218.8277" "1876" "0.698827292110874"
"62" "k141_2728" "0" "43.1189" "528" "0.579545454545455"
"63" "k141_5693" "0" "467.5061" "19999" "0.63983199159958"
"64" "k141_6738" "0" "298.8721" "51408" "0.699171335200747"
"65" "k141_1439" "0" "286.1972" "27237" "0.660975878400705"
"66" "k141_1442" "0" "297.1863" "4923" "0.596384318504977"
"67" "k141_6806" "0" "517.7875" "1906" "0.600734522560336"
"68" "k141_1487" "0" "41.0701" "640" "0.684375"
"69" "k141_10222" "0" "320" "61103" "0.664631851136605"
"70" "k141_2770" "0" "299.7571" "28458" "0.698432778129173"
"71" "k141_5740" "1" "274.4161" "33925" "0.730552689756817"
"72" "k141_275" "0" "282.8797" "51729" "0.710549208374413"
"73" "k141_1578" "0" "294.5909" "8373" "0.623551892989371"
"74" "k141_7902" "0" "301.714" "90452" "0.705877150311768"
"75" "k141_326" "1" "13.6207" "663" "0.737556561085973"
